session,latency_ms,bandwidth_kb
1,198.53,3723.19
2,209.35,3723.72
3,193.36,3726.03
4,320.86,3724.44
5,188.84,3724.04
6,201.40,3723.74
7,188.48,3722.29
8,200.27,3724.31
9,193.39,3724.94
10,195.03,3724.27
11,202.64,3722.52
12,198.81,3726.50
13,205.53,3723.08
14,199.77,3723.56
15,210.94,3725.51
16,208.14,3725.23
17,208.00,3726.12
18,198.08,3724.04
19,208.86,3724.42
20,206.41,3724.88
21,204.88,3724.35
22,214.92,3725.17
23,213.90,3723.52
24,197.85,3722.69
25,212.07,3725.34
26,228.13,3724.79
27,224.13,3722.21
28,226.34,3723.49
29,232.80,3724.37
30,209.88,3721.41
31,211.43,3723.64
32,205.76,3725.47
33,223.14,3725.47
34,234.58,3726.04
35,224.66,3724.03
36,210.32,3724.98
37,204.45,3725.96
38,209.59,3723.67
39,214.47,3724.32
40,214.29,3723.78
41,212.61,3725.16
42,219.33,3723.96
43,212.52,3725.44
44,211.56,3724.55
45,222.09,3725.46
46,227.45,3724.55
47,214.27,3727.59
48,213.90,3721.96
49,213.34,3726.20
50,202.78,3724.92
51,212.92,3723.67
52,219.64,3725.58
53,217.30,3725.53
54,217.01,3724.43
55,211.71,3723.76
56,214.51,3725.88
57,213.78,3724.73
58,210.54,3723.06
59,220.14,3725.46
60,209.13,3723.41
61,218.85,3725.40
62,212.92,3723.04
63,215.51,3725.62
64,210.73,3724.56
65,226.87,3724.45
66,221.31,3726.39
67,226.15,3724.98
68,214.56,3726.37
69,221.24,3727.54
70,207.68,3724.37
71,220.85,3725.25
72,232.05,3725.48
73,214.35,3724.10
74,212.34,3725.72
75,242.61,3726.73
76,210.55,3725.19
77,220.54,3724.99
78,226.03,3724.42
79,227.85,3724.74
80,207.18,3724.69
81,207.54,3723.71
82,240.35,3725.27
83,220.19,3725.93
84,228.20,3723.21
85,229.78,3724.90
86,222.94,3725.17
87,214.95,3723.62
88,229.27,3723.97
89,237.31,3726.37
90,212.78,3725.10
91,229.73,3725.37
92,223.50,3724.55
93,224.62,3722.80
94,215.23,3724.27
95,221.89,3723.66
96,215.09,3723.19
97,226.23,3722.49
98,223.33,3726.24
99,212.17,3723.93
100,222.06,3725.85
