session,latency_ms,bandwidth_kb
1,981.94,3755.52
2,973.35,3761.83
3,991.09,3764.38
4,996.02,3765.52
5,1076.77,3764.57
6,1009.73,3765.90
7,1026.71,3764.61
8,1032.47,3764.29
9,1045.25,3762.71
10,1042.91,3765.09
11,1075.82,3768.18
12,1126.47,3766.65
13,1097.83,3765.19
14,1036.83,3767.80
15,1052.11,3762.79
16,1054.34,3763.79
17,1045.80,3764.24
18,1045.96,3764.56
19,1041.55,3768.25
20,1056.85,3763.81
21,1051.94,3765.70
22,1046.16,3769.51
23,1059.85,3764.36
24,1049.36,3768.88
25,1116.37,3768.11
26,1121.43,3768.79
27,1127.33,3767.23
28,1152.24,3766.62
29,1129.06,3767.94
30,1151.63,3766.31
31,1136.25,3766.95
32,1134.73,3769.93
33,1141.86,3767.00
34,1146.56,3766.80
35,1146.35,3764.62
36,1132.66,3766.44
37,1139.47,3766.91
38,1158.69,3765.12
39,1140.17,3766.41
40,1139.70,3765.26
41,1133.36,3768.81
42,1128.86,3768.35
43,1150.23,3764.19
44,1130.60,3769.52
45,1137.34,3766.80
46,1131.05,3769.49
47,1214.96,3769.40
48,1177.40,3770.38
49,1152.57,3767.55
50,1130.46,3768.22
51,1138.65,3764.98
52,1151.82,3767.60
53,1140.62,3767.29
54,1151.55,3765.78
55,1148.66,3761.67
56,1144.56,3764.97
57,1138.48,3765.61
58,1145.60,3765.69
59,1133.86,3769.13
60,1143.33,3765.76
61,1140.75,3765.29
62,1137.65,3765.73
63,1140.28,3766.44
64,1147.42,3762.41
65,1144.52,3768.37
66,1179.33,3768.72
67,1163.95,3768.09
68,1218.59,3765.53
69,1243.37,3770.28
70,1216.64,3769.62
71,1224.46,3764.18
72,1203.25,3766.29
73,1200.13,3770.42
74,1446.45,3771.33
75,1287.32,3769.46
76,1246.95,3768.24
77,1295.11,3767.95
78,1312.90,3769.65
79,1174.86,3764.62
80,1159.17,3762.87
81,1147.32,3768.37
82,1134.02,3766.94
83,1141.47,3765.49
84,1145.77,3765.28
85,1141.16,3765.95
86,1155.91,3768.78
87,1139.91,3768.58
88,1141.79,3766.48
89,1150.23,3762.95
90,1143.69,3766.00
91,1143.47,3763.57
92,1146.33,3768.26
93,1169.15,3768.67
94,1177.95,3766.91
95,1150.78,3762.47
96,1132.31,3767.61
97,1169.70,3761.74
98,1143.84,3766.44
99,1215.60,3768.66
100,1156.37,3765.25
